Text,Upos,Xpos
long,ADJ,JJ
life,NOUN,NN
.,PUNCT,.
If,SCONJ,IN
I,PRON,PRP
were,VERB,VBD
to,PART,TO
remove,VERB,VB
it,PRON,PRP
",",PUNCT,","
I,PRON,PRP
would,AUX,MD
eventually,ADV,RB
die,VERB,VB
.,PUNCT,.
O'NEILL,PROPN,NNP
Yeah,INTJ,UH
",",PUNCT,","
well,INTJ,UH
if,SCONJ,IN
I,PRON,PRP
were,AUX,VBD
you,PRON,PRP
",",PUNCT,","
I,PRON,PRP
'd,AUX,MD
take,VERB,VB
my,PRON,PRP$
chances,NOUN,NNS
.,PUNCT,.
EXT—CHULAK,PROPN,NNP
",",PUNCT,","
STARGATE,PROPN,NNP
",",PUNCT,","
DAY,PROPN,NNP
[,PUNCT,-LRB-
A,DET,DT
ship,NOUN,NN
flies,VERB,VBZ
down,ADV,RB
and,CCONJ,CC
hovers,VERB,VBZ
over,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
.,PUNCT,.
A,DET,DT
small,ADJ,JJ
distance,NOUN,NN
away,ADV,RB
O'Neill,PROPN,NNP
urges,VERB,VBZ
the,DET,DT
prisoners,NOUN,NNS
over,ADP,IN
the,DET,DT
crest,NOUN,NN
of,ADP,IN
a,DET,DT
hill,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
All,DET,DT
right,ADV,RB
come,VERB,VBP
on,ADP,IN
people,NOUN,NNS
",",PUNCT,","
let,VERB,VB
's,PRON,PRP
go,VERB,VB
",",PUNCT,","
let,VERB,VB
's,PRON,PRP
move,VERB,VB
!,PUNCT,.
[,PUNCT,-LRB-
They,PRON,PRP
move,VERB,VBP
.,PUNCT,.
],PUNCT,-RRB-
TEAL,PROPN,NNP
'C,PROPN,NNP
(,PUNCT,-LRB-
to,ADP,IN
O'Neill,PROPN,NNP
),PUNCT,-RRB-
The,DET,DT
boy,NOUN,NN
you,PRON,PRP
seek,VERB,VBP
is,AUX,VBZ
no,ADV,RB
longer,ADV,RBR
who,PRON,WP
he,PRON,PRP
was,AUX,VBD
.,PUNCT,.
O'NEILL,PROPN,NNP
I,PRON,PRP
do,AUX,VBP
n't,PART,RB
want,VERB,VB
to,PART,TO
hear,VERB,VB
that,SCONJ,IN
.,PUNCT,.
[,PUNCT,-LRB-
At,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
",",PUNCT,","
the,DET,DT
ship,NOUN,NN
's,PART,POS
belly,NOUN,NN
reveals,VERB,VBZ
a,DET,DT
ring,NOUN,NN
device,NOUN,NN
which,PRON,WDT
transports,VERB,VBZ
down,ADP,RP
Goa'ulds,NOUN,NNS
including,VERB,VBG
Skaara,PROPN,NNP
",",PUNCT,","
Apophis,PROPN,NNP
and,CCONJ,CC
Sha're,PROPN,NNP
.,PUNCT,.
The,DET,DT
ship,NOUN,NN
flies,VERB,VBZ
off,ADP,RP
.,PUNCT,.
As,ADP,IN
the,DET,DT
prisoners,NOUN,NNS
and,CCONJ,CC
SG,PROPN,NNP
-,PUNCT,HYPH
1,NUM,CD
near,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
",",PUNCT,","
a,DET,DT
Goa'uld,PROPN,NNP
glider,NOUN,NN
swoops,VERB,VBZ
over,ADP,IN
them,PRON,PRP
",",PUNCT,","
readying,VERB,VBG
it,PRON,PRP
s,PART,POS
guns,NOUN,NNS
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
Take,VERB,VB
cover,NOUN,NN
!,PUNCT,.
[,PUNCT,-LRB-
The,DET,DT
ship,NOUN,NN
fires,VERB,VBZ
as,SCONJ,IN
the,DET,DT
prisoners,NOUN,NNS
scatter,VERB,VBP
—,PUNCT,","
O'Neill,PROPN,NNP
and,CCONJ,CC
Teal,PROPN,NNP
'c,PART,POS
return,VERB,VB
fire,NOUN,NN
but,CCONJ,CC
make,VERB,VBP
no,DET,DT
difference,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
CARTER,PROPN,NNP
Colonel,PROPN,NNP
",",PUNCT,","
we,PRON,PRP
're,AUX,VBP
sitting,VERB,VBG
ducks,NOUN,NNS
here,ADV,RB
!,PUNCT,.
[,PUNCT,-LRB-
At,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
",",PUNCT,","
Apophis,PROPN,NNP
dials,VERB,VBZ
out,ADP,RP
.,PUNCT,.
],PUNCT,-RRB-
[,PUNCT,-LRB-
Nearby,PROPN,NNP
",",PUNCT,","
as,ADP,IN
O'Neill,PROPN,NNP
and,CCONJ,CC
Teal,PROPN,NNP
'c,PART,POS
fire,NOUN,NN
ineffectually,ADV,RB
at,ADP,IN
the,DET,DT
ship,NOUN,NN
",",PUNCT,","
suddenly,ADV,RB
Warren,PROPN,NNP
fires,VERB,VBZ
a,DET,DT
surface,NOUN,NN
to,ADP,IN
air,NOUN,NN
missile,NOUN,NN
from,ADP,IN
a,DET,DT
shoulder,NOUN,NN
mounted,VERB,VBN
firing,NOUN,NN
device,NOUN,NN
.,PUNCT,.
It,PRON,PRP
hits,VERB,VBZ
and,CCONJ,CC
destroys,VERB,VBZ
the,DET,DT
ship,NOUN,NN
.,PUNCT,.
At,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
Apophis,PROPN,NNP
sees,VERB,VBZ
the,DET,DT
explosion,NOUN,NN
and,CCONJ,CC
steps,NOUN,NNS
through,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
.,PUNCT,.
The,DET,DT
prisoners,NOUN,NNS
cheer,VERB,VBP
and,CCONJ,CC
O'Neill,PROPN,NNP
looks,VERB,VBZ
up,ADP,IN
to,SCONJ,IN
where,ADV,WRB
the,DET,DT
missile,NOUN,NN
came,VERB,VBD
from,ADP,IN
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
Kawalsky,PROPN,NNP
.,PUNCT,.
KAWALSKY,ADJ,JJ
Yeah,INTJ,UH
!,PUNCT,.
[,PUNCT,-LRB-
SG,NOUN,NN
-,PUNCT,","
2,NUM,CD
waves,NOUN,NNS
from,ADP,IN
the,DET,DT
hill,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
(,PUNCT,-LRB-
turning,VERB,VBG
to,ADP,IN
the,DET,DT
prisoners,NOUN,NNS
),PUNCT,-RRB-
C'mon,INTJ,UH
",",PUNCT,","
folks,NOUN,NNS
",",PUNCT,","
up,ADP,IN
the,DET,DT
hill,NOUN,NN
!,PUNCT,.
[,PUNCT,-LRB-
Kawalsky,PROPN,NNP
moves,VERB,VBZ
down,ADP,RP
to,PART,TO
help,VERB,VB
O'Neill,PROPN,NNP
up,ADP,RP
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
Great,ADJ,JJ
shot,NOUN,NN
!,PUNCT,.
How,ADV,WRB
many,ADJ,JJ
are,AUX,VBP
there,ADV,RB
?,PUNCT,.
KAWALSKY,ADV,RB
A,DET,DT
dozen,NOUN,NN
",",PUNCT,","
maybe,ADV,RB
more,ADJ,JJR
.,PUNCT,.
They,PRON,PRP
're,AUX,VBP
headed,VERB,VBN
back,ADV,RB
through,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
.,PUNCT,.
O'NEILL,PROPN,NNP
What,PRON,WP
about,ADP,IN
Skaara,PROPN,NNP
?,PUNCT,.
KAWALSKY,ADV,RB
He,PRON,PRP
's,AUX,VBZ
with,ADP,IN
them,PRON,PRP
.,PUNCT,.
Colonel,PROPN,NNP
",",PUNCT,","
we,PRON,PRP
do,AUX,VBP
n't,PART,RB
have,VERB,VB
much,ADJ,JJ
time,NOUN,NN
before,SCONJ,IN
they,PRON,PRP
lock,VERB,VBP
us,PRON,PRP
out,ADP,RP
.,PUNCT,.
[,PUNCT,-LRB-
They,PRON,PRP
run,VERB,VBP
up,ADP,RP
the,DET,DT
hill,NOUN,NN
with,ADP,IN
the,DET,DT
others,NOUN,NNS
",",PUNCT,","
Kawalsky,PROPN,NNP
taking,VERB,VBG
a,DET,DT
lead,NOUN,NN
position,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
KAWALSKY,ADJ,JJ
Warren,PROPN,NNP
",",PUNCT,","
Casey,PROPN,NNP
",",PUNCT,","
on,ADP,IN
my,PRON,PRP$
right,NOUN,NN
!,PUNCT,.
[,PUNCT,-LRB-
They,PRON,PRP
position,VERB,VBP
themselves,PRON,PRP
at,ADP,IN
the,DET,DT
crest,NOUN,NN
of,ADP,IN
the,DET,DT
hill,NOUN,NN
",",PUNCT,","
overlooking,VERB,VBG
the,DET,DT
Stargate,PROPN,NNP
.,PUNCT,.
O'Neill,PROPN,NNP
sees,VERB,VBZ
Skaara,PROPN,NNP
about,ADV,RB
to,PART,TO
enter,VERB,VB
the,DET,DT
',PUNCT,``
gate,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
No,INTJ,UH
.,PUNCT,.
No.,NOUN,NN
[,PUNCT,-LRB-
He,PRON,PRP
runs,VERB,VBZ
down,ADP,IN
the,DET,DT
hill,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
KAWALSKY,ADJ,JJ
Colonel,PROPN,NNP
!,PUNCT,.
Sir,PROPN,NNP
!,PUNCT,.
O'NEILL,PROPN,NNP
Skaara,PROPN,NNP
!,PUNCT,.
[,PUNCT,-LRB-
Skaara,PROPN,NNP
turns,VERB,VBZ
and,CCONJ,CC
smiles,VERB,VBZ
walking,VERB,VBG
back,ADV,RB
toward,ADP,IN
O'Neill,PROPN,NNP
a,DET,DT
few,ADJ,JJ
steps,NOUN,NNS
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
Skaara,PROPN,NNP
.,PUNCT,.
[,PUNCT,-LRB-
Skaara,PROPN,NNP
's,PART,POS
smile,NOUN,NN
disappears,VERB,VBZ
",",PUNCT,","
his,PRON,PRP$
eyes,NOUN,NNS
glow,VERB,VBP
",",PUNCT,","
and,CCONJ,CC
he,PRON,PRP
hits,VERB,VBZ
O'Neill,PROPN,NNP
with,ADP,IN
his,PRON,PRP$
hand,NOUN,NN
device,NOUN,NN
.,PUNCT,.
O'Neill,PROPN,NNP
is,AUX,VBZ
thrown,VERB,VBN
back,ADV,RB
and,CCONJ,CC
hits,VERB,VBZ
the,DET,DT
ground,NOUN,NN
as,SCONJ,IN
Skaara,PROPN,NNP
leaves,VERB,VBZ
and,CCONJ,CC
the,DET,DT
',PUNCT,``
gate,NOUN,NN
deactivates,VERB,VBZ
.,PUNCT,.
O'Neill,PROPN,NNP
gets,VERB,VBZ
to,ADP,IN
his,PRON,PRP$
feet,NOUN,NNS
as,SCONJ,IN
the,DET,DT
others,NOUN,NNS
run,VERB,VBP
down,ADV,RB
to,ADP,IN
him,PRON,PRP
.,PUNCT,.
],PUNCT,-RRB-
DANIEL,PROPN,NNP
Did,AUX,VBD
you,PRON,PRP
see,VERB,VB
the,DET,DT
symbols,NOUN,NNS
?,PUNCT,.
[,PUNCT,-LRB-
O'Neill,PROPN,NNP
shakes,VERB,VBZ
his,PRON,PRP$
head,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
INT,NOUN,NN
—,PUNCT,","
BRIEFING,NOUN,NN
ROOM,NOUN,NN
[,PUNCT,-LRB-
Hammond,PROPN,NNP
is,AUX,VBZ
still,ADV,RB
overlooking,VERB,VBG
the,DET,DT
Gate,PROPN,NNP
Room,PROPN,NNP
.,PUNCT,.
Samuels,PROPN,NNP
enters,VERB,VBZ
.,PUNCT,.
],PUNCT,-RRB-
SAMUELS,PROPN,NNP
Sir,PROPN,NNP
the,DET,DT
deadline,NOUN,NN
has,AUX,VBZ
been,AUX,VBN
reached,VERB,VBN
.,PUNCT,.
Standing,VERB,VBG
by,ADV,RB
to,PART,TO
seal,VERB,VB
off,ADP,RP
Stargate,PROPN,NNP
",",PUNCT,","
sir,PROPN,NNP
.,PUNCT,.
(,PUNCT,-LRB-
Hammond,PROPN,NNP
does,AUX,VBZ
n't,PART,RB
respond,VERB,VB
),PUNCT,-RRB-
Awaiting,VERB,VBG
your,PRON,PRP$
order,NOUN,NN
",",PUNCT,","
sir,PROPN,NNP
.,PUNCT,.
HAMMOND,PROPN,NNP
In,ADP,IN
a,DET,DT
minute,NOUN,NN
",",PUNCT,","
Major,ADJ,JJ
.,PUNCT,.
EXT—CHULAK,PROPN,NNP
",",PUNCT,","
DAY,PROPN,NNP
[,PUNCT,-LRB-
Warren,PROPN,NNP
and,CCONJ,CC
Casey,PROPN,NNP
are,AUX,VBP
on,ADP,IN
the,DET,DT
hill,NOUN,NN
",",PUNCT,","
looking,VERB,VBG
back,ADV,RB
to,ADP,IN
the,DET,DT
forest,NOUN,NN
with,ADP,IN
binoculars,NOUN,NNS
when,ADV,WRB
they,PRON,PRP
spot,VERB,VBP
movement,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
WARREN,PROPN,NNP
(,PUNCT,-LRB-
into,ADP,IN
radio,NOUN,NN
),PUNCT,-RRB-
Sir,PROPN,NNP
",",PUNCT,","
we,PRON,PRP
've,AUX,VBP
got,VERB,VBN
movement,NOUN,NN
in,ADP,IN
the,DET,DT
trees,NOUN,NNS
",",PUNCT,","
a,DET,DT
lot,NOUN,NN
of,ADP,IN
movement,NOUN,NN
in,ADP,IN
the,DET,DT
trees,NOUN,NNS
.,PUNCT,.
We,PRON,PRP
've,AUX,VBP
got,VERB,VBN
hostiles,NOUN,NNS
",",PUNCT,","
sir,NOUN,NN
",",PUNCT,","
hostiles,NOUN,NNS
closing,VERB,VBG
in,ADV,RB
!,PUNCT,.
[,PUNCT,-LRB-
At,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
",",PUNCT,","
Kawalsky,PROPN,NNP
takes,VERB,VBZ
control,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
KAWALSKY,ADV,RB
All,DET,DT
right,ADJ,JJ
",",PUNCT,","
people,NOUN,NNS
we,PRON,PRP
're,AUX,VBP
going,VERB,VBG
on,ADP,IN
a,DET,DT
little,ADJ,JJ
field,NOUN,NN
trip,NOUN,NN
.,PUNCT,.
Daniel,PROPN,NNP
get,VERB,VBP
busy,ADJ,JJ
on,ADP,IN
that,DET,DT
Stargate,PROPN,NNP
",",PUNCT,","
we,PRON,PRP
've,AUX,VBP
got,VERB,VBN
company,NOUN,NN
.,PUNCT,.
(,PUNCT,-LRB-
to,ADP,IN
Carter,PROPN,NNP
),PUNCT,-RRB-
Captain,PROPN,NNP
",",PUNCT,","
arm,VERB,VB
your,PRON,PRP$
claymores,NOUN,NNS
.,PUNCT,.
Me,PRON,PRP
",",PUNCT,","
Casey,PROPN,NNP
and,CCONJ,CC
Warren,PROPN,NNP
'll,AUX,MD
be,AUX,VB
the,DET,DT
last,ADJ,JJ
men,NOUN,NNS
out,ADP,RP
.,PUNCT,.
O'NEILL,PROPN,NNP
Negative,PROPN,NNP
.,PUNCT,.
That,PRON,DT
's,AUX,VBZ
my,PRON,PRP$
job,NOUN,NN
.,PUNCT,.
Captain,PROPN,NNP
",",PUNCT,","
help,VERB,VB
Daniel,PROPN,NNP
.,PUNCT,.
Once,SCONJ,IN
you,PRON,PRP
've,AUX,VBP
sent,VERB,VBN
the,DET,DT
signal,NOUN,NN
I,PRON,PRP
want,VERB,VBP
you,PRON,PRP
to,PART,TO
go,VERB,VB
through,ADV,RB
",",PUNCT,","
tell,VERB,VB
them,PRON,PRP
we,PRON,PRP
're,AUX,VBP
bringing,VERB,VBG
company,NOUN,NN
.,PUNCT,.
[,PUNCT,-LRB-
Everyone,PRON,NN
flocks,NOUN,NNS
to,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
.,PUNCT,.
],PUNCT,-RRB-
KAWALSKY,ADJ,JJ
(,PUNCT,-LRB-
into,ADP,IN
his,PRON,PRP$
radio,NOUN,NN
),PUNCT,-RRB-
Boys,NOUN,NNS
",",PUNCT,","
give,VERB,VB
me,PRON,PRP
an,DET,DT
update,NOUN,NN
!,PUNCT,.
WARREN,PROPN,NNP
(,PUNCT,-LRB-
into,ADP,IN
his,PRON,PRP$
radio,NOUN,NN
),PUNCT,-RRB-
Looks,VERB,VBZ
like,ADP,IN
a,DET,DT
whole,ADJ,JJ
battalion,NOUN,NN
",",PUNCT,","
sir.,INTJ,UH
200,NUM,CD
yards,NOUN,NNS
and,CCONJ,CC
closing,NOUN,NN
.,PUNCT,.
[,PUNCT,-LRB-
Kawalsky,PROPN,NNP
readies,VERB,VBZ
the,DET,DT
claymores,NOUN,NNS
as,SCONJ,IN
Carter,PROPN,NNP
stands,VERB,VBZ
with,ADP,IN
Daniel,PROPN,NNP
who,PRON,WP
is,AUX,VBZ
searching,VERB,VBG
for,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
address,NOUN,NN
in,ADP,IN
his,PRON,PRP$
notebook,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
CARTER,PROPN,NNP
Doctor,PROPN,NNP
Jackson,PROPN,NNP
?,PUNCT,.
DANIEL,PROPN,NNP
I,PRON,PRP
've,AUX,VBP
got,VERB,VBN
it,PRON,PRP
",",PUNCT,","
I,PRON,PRP
know,VERB,VBP
I,PRON,PRP
have,VERB,VBP
it,PRON,PRP
here,ADV,RB
",",PUNCT,","
I,PRON,PRP
know,VERB,VBP
I,PRON,PRP
've,AUX,VBP
got,VERB,VBN
it,PRON,PRP
.,PUNCT,.
CARTER,PROPN,NNP
Come,VERB,VBD
on,ADV,RB
!,PUNCT,.
[,PUNCT,-LRB-
On,ADP,IN
the,DET,DT
hill,NOUN,NN
",",PUNCT,","
the,DET,DT
Warren,PROPN,NNP
and,CCONJ,CC
Casey,PROPN,NNP
fall,VERB,VBP
to,ADP,IN
their,PRON,PRP$
bellies,NOUN,NNS
as,SCONJ,IN
they,PRON,PRP
spy,VERB,VBP
forces,NOUN,NNS
coming,VERB,VBG
from,ADP,IN
the,DET,DT
trees,NOUN,NNS
.,PUNCT,.
],PUNCT,-RRB-
WARREN,PROPN,NNP
(,PUNCT,-LRB-
into,ADP,IN
radio,NOUN,NN
),PUNCT,-RRB-
Sir,PROPN,NNP
",",PUNCT,","
we,PRON,PRP
've,AUX,VBP
got,VERB,VBN
hostiles,NOUN,NNS
coming,VERB,VBG
out,ADP,IN
of,ADP,IN
the,DET,DT
trees,NOUN,NNS
.,PUNCT,.
[,PUNCT,-LRB-
They,PRON,PRP
start,VERB,VBP
firing,VERB,VBG
on,ADP,IN
the,DET,DT
advancing,VERB,VBG
Jaffa,PROPN,NNP
guards,NOUN,NNS
.,PUNCT,.
],PUNCT,-RRB-
INT,NOUN,NN
—,PUNCT,","
BRIEFING,NOUN,NN
ROOM,NOUN,NN
[,PUNCT,-LRB-
Hammond,PROPN,NNP
and,CCONJ,CC
Samuels,PROPN,NNP
are,AUX,VBP
still,ADV,RB
standing,VERB,VBG
overlooking,VERB,VBG
the,DET,DT
Gate,PROPN,NNP
Room,PROPN,NNP
.,PUNCT,.
],PUNCT,-RRB-
SAMUELS,PROPN,NNP
Sir.,PROPN,NNP
HAMMOND,PROPN,NNP
All,DET,DT
right,ADJ,JJ
.,PUNCT,.
Seal,VERB,VB
it,PRON,PRP
off,ADP,RP
",",PUNCT,","
lock,VERB,VB
out,ADP,RP
their,PRON,PRP$
transmitters,NOUN,NNS
.,PUNCT,.
SAMUELS,PROPN,NNP
Yes,INTJ,UH
",",PUNCT,","
sir,PROPN,NNP
!,PUNCT,.
[,PUNCT,-LRB-
He,PRON,PRP
goes,VERB,VBZ
down,ADP,IN
the,DET,DT
staircase,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
EXT—CHULAK,PROPN,NNP
",",PUNCT,","
STARGATE,PROPN,NNP
",",PUNCT,","
DAY,PROPN,NNP
O'NEILL,PROPN,NNP
Daniel,PROPN,NNP
!,PUNCT,.
[,PUNCT,-LRB-
Daniel,PROPN,NNP
finally,ADV,RB
finds,VERB,VBZ
the,DET,DT
address,NOUN,NN
in,ADP,IN
his,PRON,PRP$
notebook,NOUN,NN
.,PUNCT,.
],PUNCT,-RRB-
DANIEL,PROPN,NNP
(,PUNCT,-LRB-
laughing,VERB,VBG
),PUNCT,-RRB-
Oh,INTJ,UH
here,ADV,RB
!,PUNCT,.
CARTER,PROPN,NNP
Go,VERB,VB
go,VERB,VB
!,PUNCT,.
[,PUNCT,-LRB-
Daniel,PROPN,NNP
starts,VERB,VBZ
dialling,NOUN,NN
.,PUNCT,.
On,ADP,IN
the,DET,DT
hill,NOUN,NN
the,DET,DT
soldiers,NOUN,NNS
are,AUX,VBP
being,AUX,VBG
overpowered,VERB,VBN
.,PUNCT,.
],PUNCT,-RRB-
WARREN,PROPN,NNP
(,PUNCT,-LRB-
into,ADP,IN
radio,NOUN,NN
),PUNCT,-RRB-
We,PRON,PRP
ca,AUX,MD
n't,PART,RB
hold,VERB,VB
them,PRON,PRP
",",PUNCT,","
sir,PROPN,NNP
!,PUNCT,.
DANIEL,PROPN,NNP
(,PUNCT,-LRB-
to,ADP,IN
Carter,PROPN,NNP
),PUNCT,-RRB-
Send,VERB,VB
the,DET,DT
signal,NOUN,NN
as,ADV,RB
soon,ADV,RB
as,SCONJ,IN
it,PRON,PRP
opens,VERB,VBZ
",",PUNCT,","
Captain,PROPN,NNP
.,PUNCT,.
[,PUNCT,-LRB-
She,PRON,PRP
holds,VERB,VBZ
her,PRON,PRP$
arm,NOUN,NN
with,ADP,IN
the,DET,DT
remote,NOUN,NN
transmitter,NOUN,NN
up,ADP,RP
.,PUNCT,.
],PUNCT,-RRB-
O'NEILL,PROPN,NNP
(,PUNCT,-LRB-
to,ADP,IN
Kawalsky,PROPN,NNP
),PUNCT,-RRB-
Pull,VERB,VB
'em,PRON,PRP
out,ADP,RP
!,PUNCT,.
KAWALSKY,ADJ,JJ
(,PUNCT,-LRB-
into,ADP,IN
radio,NOUN,NN
),PUNCT,-RRB-
Fall,VERB,VB
back,ADV,RB
",",PUNCT,","
fall,VERB,VB
back,ADV,RB
!,PUNCT,.
[,PUNCT,-LRB-
The,DET,DT
Stargate,PROPN,NNP
opens,VERB,VBZ
.,PUNCT,.
],PUNCT,-RRB-
INT,NOUN,NN
—,PUNCT,","
BRIEFING,NOUN,NN
ROOM,NOUN,NN
[,PUNCT,-LRB-
Samuels,PROPN,NNP
runs,VERB,VBZ
up,ADP,RP
the,DET,DT
stairs,NOUN,NNS
.,PUNCT,.
],PUNCT,-RRB-
SAMUELS,PROPN,NNP
Sir,PROPN,NNP
",",PUNCT,","
a,DET,DT
wormhole,NOUN,NN
has,AUX,VBZ
just,ADV,RB
been,AUX,VBN
established,VERB,VBN
on,ADP,IN
the,DET,DT
other,ADJ,JJ
side,NOUN,NN
.,PUNCT,.
HAMMOND,PROPN,NNP
(,PUNCT,-LRB-
heading,VERB,VBG
down,ADP,RP
the,DET,DT
stairs,NOUN,NNS
),PUNCT,-RRB-
Belay,VERB,VB
my,PRON,PRP$
last,ADJ,JJ
order,NOUN,NN
.,PUNCT,.
Do,AUX,VB
not,PART,RB
seal,VERB,VB
the,DET,DT
',PUNCT,``
gate,NOUN,NN
or,CCONJ,CC
lock,VERB,VB
out,ADP,RP
their,PRON,PRP$
transmitter,NOUN,NN
codes,NOUN,NNS
.,PUNCT,.
SAMUELS,PROPN,NNP
Yes,INTJ,UH
",",PUNCT,","
sir,PROPN,NNP
.,PUNCT,.
INT,NOUN,NN
—,PUNCT,","
CONTROL,NOUN,NN
ROOM,NOUN,NN
HAMMOND,PROPN,NNP
(,PUNCT,-LRB-
entering,VERB,VBG
Control,PROPN,NNP
Room,NOUN,NN
),PUNCT,-RRB-
Do,AUX,VBP
we,PRON,PRP
have,VERB,VB
a,DET,DT
remote,NOUN,NN
transmitter,NOUN,NN
signal,NOUN,NN
?,PUNCT,.
TECHNICIAN,NOUN,NN
No,DET,DT
signal,NOUN,NN
yet,ADV,RB
",",PUNCT,","
General,PROPN,NNP
.,PUNCT,.
EXT—CHULAK,PROPN,NNP
",",PUNCT,","
STARGATE,PROPN,NNP
",",PUNCT,","
DAY,PROPN,NNP
DANIEL,PROPN,NNP
Is,AUX,VBZ
it,PRON,PRP
working,VERB,VBG
?,PUNCT,.
CARTER,PROPN,NNP
Oh,INTJ,UH
",",PUNCT,","
let,VERB,VB
's,PRON,PRP
hope,VERB,VB
so,ADV,RB
.,PUNCT,.
If,SCONJ,IN
not,PART,RB
",",PUNCT,","
I,PRON,PRP
'll,AUX,MD
be,AUX,VB
the,DET,DT
first,ADJ,JJ
to,PART,TO
know,VERB,VB
.,PUNCT,.
INT—,PROPN,NNP
CONTROL,PROPN,NNP
ROOM,NOUN,NN
[,PUNCT,-LRB-
On,ADP,IN
the,DET,DT
computer,NOUN,NN
",",PUNCT,","
the,DET,DT
transmitter,NOUN,NN
code,NOUN,NN
has,AUX,VBZ
been,AUX,VBN
received,VERB,VBN
.,PUNCT,.
],PUNCT,-RRB-
TECHNICIAN,NOUN,NN
Oh,INTJ,UH
wait,VERB,VB
",",PUNCT,","
there,PRON,EX
it,PRON,PRP
is,VERB,VBZ
.,PUNCT,.
[,PUNCT,-LRB-
They,PRON,PRP
look,VERB,VBP
to,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
and,CCONJ,CC
watch,VERB,VBP
as,SCONJ,IN
the,DET,DT
iris,NOUN,NN
opens,VERB,VBZ
.,PUNCT,.
],PUNCT,-RRB-
EXT—CHULAK,PROPN,NNP
",",PUNCT,","
STARGATE,PROPN,NNP
",",PUNCT,","
DAY,PROPN,NNP
[,PUNCT,-LRB-
Warren,PROPN,NNP
and,CCONJ,CC
Casey,PROPN,NNP
run,VERB,VBP
down,ADP,RP
the,DET,DT
hill,NOUN,NN
from,ADP,IN
their,PRON,PRP$
positions,NOUN,NNS
",",PUNCT,","
towards,ADP,IN
the,DET,DT
Stargate,PROPN,NNP
.,PUNCT,.
They,PRON,PRP
take,VERB,VBP
defensive,ADJ,JJ
positions,NOUN,NNS
behind,ADP,IN
rock,NOUN,NN
and,CCONJ,CC
continue,VERB,VBP
firing,VERB,VBG
on,ADP,IN
the,DET,DT
guards,NOUN,NNS
as,SCONJ,IN
they,PRON,PRP
reach,VERB,VBP
the,DET,DT
crest,NOUN,NN
of,ADP,IN
the,DET,DT
hill,NOUN,NN
.,PUNCT,.
Carter,PROPN,NNP
steps,VERB,VBZ
through,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
",",PUNCT,","
and,CCONJ,CC
Daniel,PROPN,NNP
starts,VERB,VBZ
to,PART,TO
encourage,VERB,VB
the,DET,DT
prisoners,NOUN,NNS
to,PART,TO
go,VERB,VB
after,ADP,IN
her,PRON,PRP
.,PUNCT,.
],PUNCT,-RRB-
DANIEL,PROPN,NNP
Come,VERB,VB
on,ADV,RB
",",PUNCT,","
come,VERB,VB
on,ADV,RB
",",PUNCT,","
come,VERB,VB
on,ADV,RB
.,PUNCT,.
INT—GATE,PROPN,NNP
ROOM,NOUN,NN
[,PUNCT,-LRB-
Carter,PROPN,NNP
rolls,VERB,VBZ
through,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
onto,ADP,IN
the,DET,DT
ramp,NOUN,NN
and,CCONJ,CC
stands,VERB,VBZ
",",PUNCT,","
putting,VERB,VBG
out,ADP,RP
a,DET,DT
hand,NOUN,NN
as,SCONJ,IN
two,NUM,CD
prisoners,NOUN,NNS
follow,VERB,VBP
after,ADP,IN
her,PRON,PRP
.,PUNCT,.
The,DET,DT
soldiers,NOUN,NNS
around,ADP,IN
the,DET,DT
',PUNCT,``
gate,NOUN,NN
raise,VERB,VBP
their,PRON,PRP$
guns,NOUN,NNS
.,PUNCT,.
